"tweet_id","text","label"
"1233958851931758592","As someone who regularly attends #catholic Mass, I WILL NOT BE TAKING THE BLOOD OF CHRIST when, as a person with a strong immune system, I might very well be carrying coronavirus without showing symptoms. If you take the chalice at #eucharist right now, you're doing Satan's work.","0"
"1233946199771664384","novel coronavirus is causing an outbreak of respiratory illness (COVID-19) in Iran.","0"
"1233927835728982016","Coronavirus could cause wedding dress shortages nationwide HTTPURL","0"
"1233915319233785856","A novel coronavirus is a new coronavirus that has not been previously identified. The virus causing coronavirus disease 2019 (COVID-19), is not the same as the coronaviruses that commonly circulate among humans and cause mild illness, like the common cold.","1"
"1233982951890804736","Corona virus is creating more social problems than pathological.
We need to protect our children and elderly. Keep them in and not expose them to too many people,and the young ones keep themselves active , fit and healthy.","0"
"1233992577554272256","Some Southern California Catholic churches alter communion services amid coronavirus concerns HTTPURL","0"
"1233975206265401344","I’m in a taxi and the driver is telling me how the corona virus is actually a cover up for 5g and he keeps calling me a sheep","1"
"1233950085446238208","Mexico has confirmed its first two cases of coronavirus. It marks the official spread of the disease to a second Latin American nation, after Brazil. 

HTTPURL","0"
"1233912167608520704","Coronavirus was invented by the US to even out its economic game with China. Heard at a family gathering. HTTPURL","1"
"1233955918670372864","Coronavirus update: The official name of the virus. HTTPURL Netcare911_sa HTTPURL","0"
"1233994128280539136","@USER I hope so too, given that it would mean COVID-19 would have a much lower fatality than it currently appears.","0"
"1233905544642977792","Coronavirus is probably in Ghana and someone is treating it with procold tabs","0"
"1233954538454949888","Prediction: COVID-19 is a nothing-burger.

The mortality rate is 2%, but that counts ALL deaths against only SOME of the infected. Most infected are asymptomatic and won't have reason to be tested, so the real mortality rate may be around the same as the common flu (0.1%).","0"
"1233995091934633984","Some pastors will make cool cash today,  Be prepared for Anti-corona handkerchiefs, oil, apron and stickers with some punchlines like “This corona is not a joke, anti-corona oil will make you higher (in the lord) than coke”😪","0"
"1233941288996593664","@USER @USER @USER This patent proves nothing. It is a patent for attenuating a virus for the purpose of making a vaccine. Coronavirus is common in both human and animal hosts. Covid19 is a bat specific strain that managed to jump the species barrier. Learn some shit before you speak.","1"
"1233951567339909120","@USER @USER I am very interested in where/what the source of COVID-19 turns out to be. What I do know is that the State Department was responsible for the order to fly potentially exposed individuals into the country to be met by inadequately trained teams with insufficient protective gear.","0"
"1233929787388895232","COVID-19 #Coronavirus: A Fake Pandemic? Who’s Behind It? Global Economic and Geopolitical Destabilization. By Prof Michel Chossudovsky. HTTPURL #svpol","0"
"1233912597004636160","The coronavirus outbreak is the biggest shock to demand for oil since the 2008 financial crisis. Economists are warning that the outbreak could spark a severe economic slowdown or even recession in the United States and elsewhere. HTTPURL","0"
"1233940272200941568","EXPLAINER-How long can coronavirus survive on surfaces? HTTPURL","0"
"1233978994913087488","People infected with coronavirus may have no symptoms at all. That's why the virus is so hard to stop. #coronavirus #COVID19  HTTPURL","0"
"1233905367706243072","Epidemic of #COVID19, due to a new coronavirus has spread globally. Flu-like symptoms often mild, but higher risk for elderly or pre-existing illness.  

Wash hands often; keep 6+ feet from anyone coughing; if ill - stay home. Using a mask in non-outbreak areas is not useful...","0"
"1233968287802970112","Coronavirus is basically chemical virus this is why is not coming under the control totally .","0"
"1233929860776693760","HTTPURL PATRIOTS: POTUS urging Americans to not travel to the areas in Italy and South Korea that are most affected by the coronavirus.POTUS also directed the State Department to work with our allies in Italy and in South Korea to coordinate a medical SCREENING","0"
"1233961044172853248","Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines – HTTPURL HTTPURL","0"
"1233980853614608384","@USER @USER @USER There are many corona viruses. Most produce a common cold. The COVID-19 is a new corona virus. It is particularly dangerous because this virus is shed by a host days before symptoms appear in the host. This exposes many people.","0"
"1233981720195719168","I just read a tweet where someone claimed Coronavirus was actually a result of 5g exposure. 

These idiots walk among us.","1"
"1233932060491993088","Archdiocese suspends drinking from Holy Communion Chalice amid coronavirus fears HTTPURL","0"
"1233979722486312960","Coronavirus is spread via eye contact.","0"
"1233905544642977792","Coronavirus is probably in Ghana and someone is treating it with procold tabs","0"
"1233923668184461312","Study finds that Coronavirus could survive up to NINE DAYS outside the body - Daily Mail HTTPURL via @USER","0"
"1233942749243682816","Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines HTTPURL","0"
"1233944385215070208","Scientists warn Wuhan coronavirus is 1000 times more infectious than SARS. HTTPURL","0"
"1233962930363826176","“CoronaVirus is a community spread infection” HTTPURL","0"
"1233962621776384000","Coronavirus: Misinformation and false medical advice spreads in Iran HTTPURL","0"
"1233927216368582656","Coronavirus is regular flu with a fake story attached.
Climate change is a real thing but isn't man made or affected by CO2 levels. HTTPURL","0"
"1233978981277478912","@USER When U.S. lawmakers said in January that there was no evidence that the new coronavirus was a biochemical weapon of the Chinese government, why didn't you say it was framed?","0"
"1233988341349208064","Coronavirus: Disease won’t affect my church members – Pastor Adeboye HTTPURL HTTPURL","1"
"1233962854627172352","So when are they going to release the training videos on how to shoot COVID-19 with guns? Cause that's the only way I've prepared to protect my family","0"
"1233956595165487104","Bernie Sanders, Mike Bloomberg and Other Democrats Falsely Accuse Trump of Calling the Coronavirus a Hoax HTTPURL via @USER

It’s more of a BIO- WEAPON than a hoax..","0"
"1233905168946622464","Coronavirus has infected the EA/BFV servers very sad","0"
"1233960377806770176","Coronavirus has an incubation of 24-48 days  (not 14 days). That dude is spreading the virus and should be in self-quarantine. HTTPURL","0"
"1233978031703756800","Bill Gates says the coronavirus is a pandemic and a 'once-in-a-century pathogen.' Here are the so... HTTPURL via @USER","0"
"1233976205616934912","It's unbelievable that a man in media compared the corona virus with epidemic tendency to a common cold. It is doubtful if the media man knows a corona virus could be virulent enough to touch off a pandemic anytime soon, which  could cost thousands of people's lives.","0"
"1233907450392256512","Coronavirus is a tactic by China to get to world domination quicker","1"
"1233928642964508672","Their is NO ""5G radiation poisoning"" going on, so stop spreading this bullsh*t. The coronavirus is real, it's making people sick, and killing some, not 5G.","1"
"1233914279050596352","Pope has Coronavirus pass it on.","0"
"1233917340904980480","@USER @USER @USER Common cold is a type of coronavirus. So is SARS &amp; MERS.","0"
"1233965830888730624","Coronavirus contagion in action... HTTPURL","0"
"1233921378874806272","@USER This could explain why the flu (and Coronavirus) grow more in colder (less sunny) climates","1"
"1233911295415640064","Coronavirus has killed one person in America. One. A woman with health issues. In her 50s. 

The flu kills 6300 in the US just like her each year. And not one of them makes the news.","0"
"1233927724315693056","The first time Trump's team had to deal with COVID-19, it made a critical mistake—with a cost #SmartNews It’s clear now that the very first time this White House was forced to confront this threat, it fumbled the response. One time may be all it took. HTTPURL","0"
"1233968524906856448","81% of Korean religious cult members test positive for coronavirus.
HTTPURL","0"
"1233991976300818432","The spread of coronavirus is fundamentally a political problem caused by apathy, ignorance and beliefs (contentment with ignorance). HTTPURL","0"
"1233953856905711616","Coronavirus has a 98% survival rate. The flu is more dangerous. Stop the stupidity in the American Stock Exchange HTTPURL","0"
"1233938248315101184","PSA. Coronavirus is not a hoax. Much is not known. What is known,
It's spreading 
Currently the mortality rate is 2% (could be less but right now that's the data)
2% sounds low, but it's not
1/2","0"
"1233977765776543744","As the state health officials laid out a plan for a potential outbreak of coronavirus, one local company was already working to get ahead of the disease.  HTTPURL","0"
"1233947344867119104","@USER 
If the Coronavirus, like other virus's are susceptible to heat and humidity, why not just lock up a patient in a room that is very hot, very humid and has UV light shinning on them to see if they will recover????","1"
"1233963604069609472","@USER @USER
@USER @USER @USER
From GP friend, #COVID2019 may survive &lt;= 7 days on a hard surface.

Coincidentally, tells me wart virus can withstand cold from liquid nitrogen... 

Hypothetically, seems that COVID-19 may be able to travel by air mail HTTPURL","0"
"1233980805468295168","Coronavirus: South Korean churches, temples turn worshippers away HTTPURL","0"
"1233973391146676224","We must have a conversation about mental health supports considerations in relation to the #coronavirus (COVID-19) outbreak.
#Mentalhealth impacts of the outbreak are far reaching it is critical as part of the messaging to include  where people can recieve mental health support.","0"
"1233942160010928128","Coronavirus is not dangerous for healthy people. Death rate is around 2% and the younger you're, the less fatality you get. There are many cases of the recovery.
#Coronavid19
#COVID2019 
#coronavirus","0"
"1233964230128234496","It’s understandable to be cautious but let’s get some facts straight. The virus can’t survive without a host in certain period of time. So I dont think package from china is? harmful? Esp since they’re exposed to the weather during delivery as well HTTPURL","0"
"1233918078913634304","JESUS bore the emotional torment+firery torchure of Hell as He hanged upon the cross; &amp; He won the victory+eternal glory of Heaven as He arose from the tomb! ""It is finished:...by grace are ye saved thru faith...""(John19:30; Eph.2:8-9)
#fear #flu #corona #coronavirus #body #virus","0"
"1233994409341018112","Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines – HTTPURL 
HTTPURL","0"
"1233966469941256192","Prophet Mohammad also taught his followers medical isolation so he ordered them not to enter the places affected with epidemic diseases and not to leave it in order to prevent the spread of diseases.","0"
"1233919235367358464","@USER Pneumonia kills 50,000 people a year. Coronavirus is a cold.","0"
"1233967684640858112","Bill Gates says the coronavirus is a pandemic and a 'once-in-a-century pathogen.' Here are the so... HTTPURL via @USER","0"
"1233945417135480832","HTTPURL - Singapore's contribution to the Covid-19 detection kits","0"
"1233938342905032704","coronavirus is only really dangerous to old people as god sent it down to punish them for being old people","0"
"1233954821344026624","@USER @USER Human coronavirus is listed on your can of Lysol. It is a very mild form of the regular flu. Regular flu kills almost 40,000 a year. Coronavirus is the Fake MSM scare tactic.  Wash your hands and use sanitizer.","0"
"1233915319233785856","A novel coronavirus is a new coronavirus that has not been previously identified. The virus causing coronavirus disease 2019 (COVID-19), is not the same as the coronaviruses that commonly circulate among humans and cause mild illness, like the common cold.","0"
"1233936467212169216","Yeah Coronavirus is a 1% fatality rate. Yeah 1% of USA is 3m. But take China's pop (1.286b), and overestimate at 80k cases. That's ~6% infected pop. 6% of US: ~19.65m. 1% of that is  ~200k. 

Which is still a lot, but stop telling people that 3mil Americans are going to die.","0"
"1233983190299078656","Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines HTTPURL HTTPURL","0"
"1233986114417037312","Commentary: COVID-19 crisis reveals the extraordinary promise of bioengineering HTTPURL","0"
"1233946761347182592","Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines HTTPURL HTTPURL","0"
"1233983326492360704","Conspiracy Theory of the Day!
The Corona virus is a plot by the United Nations to kill off the baby boomers who are creating unfunded financial liability for the global economy.
Please no f;lowers, a donation to yr fav charity instead.","0"
"1233915653536526336","coronavirus is population control and i know them creators mad at hell it hasnt spread to Africa🤣","1"
"1233990623780274176","Coronavirus was engineered to target simps. Chill.","1"
"1233936988459458560","@USER North Carolina Department Human Health Services, government website listed #Coronavirus COVID-19 as Bio Terrorism in May 2019.  Website updated May 2019 as per bottom right hand corner, in brown.  It’s a bio weapon masked with flu symptoms⬇️ I hope you can prove this wrong! HTTPURL","0"
"1233989766833672192","Coronavirus: First case confirmed in Republic of Ireland HTTPURL HTTPURL","0"
"1233943193114333184","@USER @USER This virus is a bio weapon sold to China during the Obama administration. It has been modified for race specific characteristics. Dr Francis Boyle is the expert on bioLogical weapons and he should be consulted NOW!","1"
"1233904929242218496","Moderna, a biotech company who recently made its way to Norwood, has just shipped its first experimental coronavirus vaccine to US Government Researchers. 

HTTPURL HTTPURL","0"
"1233975733736935424","How Prepared Is the U.S. for a Coronavirus Outbreak? HTTPURL HTTPURL","0"
"1233961614795083776","Corona virus outbreak teaches us that the measure of health of a whole country is only as good as the health of the remotest and weakest citizen in the country. So public health care policy should aim at increase the height floor height rather than ceiling height.","0"
"1233913154062647296","Covid-19 surveillance test system begins HTTPURL HTTPURL","0"
"1233933432054521856","Liars Brian Williams and Michael Moore Smear President Trump on MSNBC as Falsely Saying Coronavirus Is a Hoax HTTPURL via @USER","0"
"1233907981009457152","Characteristics of and Important Lessons From the Coronavirus Disease 2019 (COVID-19) Outbreak in China: Summary of a Report of 72 314 Cases From the Chinese Center for Disease Control and Prevention | Global Health | JAMA | JAMA Network HTTPURL","0"
"1233974994209820672","Coronavirus: baby linked to South Korean church is infected, while Australia’s first death ‘was cruise ship passenger’ HTTPURL HTTPURL","0"
"1233928620898308096","Coronavirus is already spreading in some US cities, and reported cases are probably dwarfed by asymptomatic or mild ones. This means spread will begin in most major cities within 1-4 weeks. Some cities will be hit much worse because superspreading events are unevenly distributed.","0"
"1233917490306129920","Trump says he is 'thinking about' possibly closing US border with Mexico to guard against COVID-19 spread. TRUMP IS A FUCKING IDIOT. #CoronaVirus is an equal opportunity, non partisan virus. It will kill kings too.  HTTPURL","0"
"1233933929859731456","Coronavirus was invented and was proposed to be used as a vaccine.

HTTPURL","1"
"1233952661944307712","Coronavirus spreads to Ecuador and the Republic of Ireland, both from passengers who flew commercial airlines - HTTPURL HTTPURL","0"
"1233911661549031424","Coronavirus is from 1981. Lysol kills it dead. HTTPURL","0"
"1233910151658139648","The coronavirus has a current hospitalization rate of 20%, and a fatality rate of about 3%.

This is NOT the flu.","0"
"1233918200087224320","The government started the coronavirus.","1"
"1233955156087181312","Coronavirus Update:  There are currently 86,980 confirmed cases worldwide, including 2,978 fatalities.  69 cases in the USA with 1 death, 1 serious and 7 recovered as of 919pm cst 29FEB2020","0"
"1233956417431887872","Liars Brian Williams and Michael Moore Smear President Trump on MSNBC as Falsely Saying Coronavirus Is a Hoax HTTPURL via @USER","0"
"1233987149877448704","California sees third case of 'community spread' coronavirus as first U.S. death is reported near Seattle HTTPURL","0"
"1233952465869049856","I was at Church tonight and Due to the coronavirus, we couldn't do the sign of peace and shake hands or drink the blood of Christ. #Corona","0"
"1233942721930219520","South Korea reported 376 new cases of coronavirus (#COVID19) on Sunday, among which 333 are in Daegu. The total infections stand at 3,526, and the youngest case is a 45-day-old baby. HTTPURL","0"
"1233921801605931008","@USER @USER should go to China or to visit the Americans who are kept in quarantine. The COVID-19 is a hoax! He has everything under control - nothings to worry about it.","0"
"1233939264586555392","@USER Coronavirus in general isn't the same as Covid19, that's why the outbreak now is referred to as novel coronavirus. The common cold is caused by a coronavirus. Duh!","0"
"1233971688011812864","@USER @USER HTTPURL 
According to this preprint (published February 18), hot weather would certainly help curtail spread of #coronavirus 
#coronavirusinlagos","1"
"1233927784428236800","Coronavirus causes MANY illnesses, depending on the strain. Common colds are coronavirus. 
MERS &amp; SARS are also coronaviruses. 
COVID19 is apparently a robust strain that is very hard on the lungs, more dangerous to those with already-compromised immune or pulmonary  systems.","0"
"1233922224706355200","Corona Virus didn’t kill Epstein.","0"
"1233948651065528320","Coronavirus - Joe Imbriano, 5G is a kill grid that will lead to forced v... HTTPURL via @USER","1"
"1233945983438016512","@USER @USER Ted, at your height it is easy for things to fly over your head but you just don’t get it. This is another political hoax you #Libtards are spinning. We know COVID-19 is serious but won’t let @USER weaponize it against our @USER  #KAG2020LandslideVictory","0"
"1233932344446398464","I pray for supernatural intervention of God to stop the spread of this corona virus and heal those afflicted by it. I pray for divine protection that the disease will Passover in Jesus name","0"
"1233991424888061952","@USER @USER @USER @USER @USER @USER Why are the doctors not able to save people from the corona virus today. The doctor also takes the name of God when he does some treatment and  Trusts him only because he also knows that only God can save a patient.","0"
"1233931048796340224","Coronavirus was invented by Big Soap to make people wash their hands.","0"
"1233940788540653568","When the bible said the heart of humans is filled with wickedness, it was referring to some Nigerians. HTTPURL","0"
"1233969701367222272","Characteristics of and Important Lessons From the Coronavirus Disease 2019 (#COVID2019) Outbreak in China
Summary of a Report of 72.314 Cases From the Chinese Center for Disease Control and Prevention @USER
HTTPURL","0"
"1233948124298784768","If they develop a coronavirus vaccine I wonder how many anti-vaxers will be in line to get it.","0"
"1233910413370232832","Every few years, humanity succumbs to mass hysteria at the prospect of a global pandemic. In this century alone, SARS, H1N1, Ebola, MERS, Zika, and now the coronavirus have all generated reactions that, in retrospect, seem disproportionate to the actual impact of the disease.","1"
"1233929514545242112","Coronavirus could cause wedding dress shortages nationwide HTTPURL","0"
"1233984631424217088","Is there Faraday Technology for the whole body? Body armor so to speak. If 5G technology is directly responsible for COVID-19 there must be Faraday infused clothing. If not it needs to be created! 5G @ 60Hz is deadly to human biology so we should have protective measures to","0"
"1233931000129970176","Coronavirus could survive up to 9 days outside the body, study says HTTPURL","0"
"1233918401120219136","Coronavirus: first case of death in the US HTTPURL HTTPURL","0"
"1233956056201478144","Coronavirus is good for the environment. cc @USER HTTPURL","0"
"1233964451885240320","Bad news: Coronavirus can only be contracted through human interaction. 
Good news: Bass players are all safe.","0"
"1233927784428236800","Coronavirus causes MANY illnesses, depending on the strain. Common colds are coronavirus. 
MERS &amp; SARS are also coronaviruses. 
COVID19 is apparently a robust strain that is very hard on the lungs, more dangerous to those with already-compromised immune or pulmonary  systems.","0"
"1233943393157427200","US Patent 10130701, granted on 20 Nov 2018.
It refers to a live, attenuated #coronavirus that may be used as a vaccine for treating and/or preventing a disease, such as infectious bronchitis, in a subject.","0"
"1233945137060839424","@USER Based on the scientific data, current outbreak crowonavirus is the third generation virus.  And what scientists found all generations virus from American patients.  Therefore, this virus origin from US.  You can call it American virus.","0"
"1233978012665819136","What the COVID-19 outbreak reveals about the human-nature disconnect HTTPURL HTTPURL","0"
"1233948171962810368","@USER We wish we could stand with you in this ordeal of China. We stood with us in our war against takfiri terrorism. We in Syria pray to God to remove this epidemic from you and help you to America if it is the cause of the epidemic. All love and appreciation of the Chinese people.","0"
"1233953799959719936","Archdiocese suspends drinking from Holy Communion Chalice amid coronavirus fears - Feb 29 @ 10:12 PM ET HTTPURL","1"
"1233940557963153408","Eurosurveillance | Stability of Middle East respiratory syndrome coronavirus (MERS-CoV) under different environmental conditions HTTPURL","0"
"1233928588547837952","Water, electricity, and now Internet being shut down in Wuhan, the epicenter of the coronavirus. Do you still think this is ""just"" a virus? Or, is it truly what I made it out to be: bioweapon research???","0"
"1233968889853247488","#COVID19 is an infectious disease caused by a new #coronavirus introduced to humans for the first time. It spreads from person to person mainly through the droplets produced when an infected person speaks, coughs or sneezes. HTTPURL","0"
"1233980853614608384","@USER @USER @USER There are many corona viruses. Most produce a common cold. The COVID-19 is a new corona virus. It is particularly dangerous because this virus is shed by a host days before symptoms appear in the host. This exposes many people.","0"
"1233932233821605888","@USER @USER @USER The old adage of he who is pointing a finger is pointing 3 back at themselves rings true here. The majority of democratic speech on the topic has been how to use COVID-19 as a political weapon while real people are dying. Its amazingly gross.","0"
"1233988273456001024","@USER @USER During today's briefing it was announced that 3M had been awarded a contract to make more masks and other contracts for other mfgs were being readied. Trump admin is on a war footing to combat covid-19. The virus is loose and has to be dealt with. Take precautions. Prep. 🙏","0"
"1233913292789288960","Liars Brian Williams and Michael Moore Smear President Trump on MSNBC as Falsely Saying Coronavirus Is a Hoax HTTPURL","0"
"1233927471575261184","People infected with coronavirus may have no symptoms at all. That's why the virus is so hard to stop. HTTPURL","0"
"1233968104129957888","@USER I guess because weather is hot there . I’m in philipines just 3 cases here . Corona virus don’t like hot weather : Argentina, Thailand , Indonesia , philipines ... look more safe than others countrys","1"
"1233961455042486272","@USER not in opinion.  people don't realize that covid-19 is a true killer.","0"
"1233982266092785664","Because this is a cold weather respiratory virus. Average temperature in Wuhan right now is 5°. Average temperature in sub Saharan Africa is 27°. Leave us alone out of your cold season snow bullshit. HTTPURL","1"
"1233971547016220672","@USER @USER @USER @USER That's not the point. The point is we know the flu, we know what the flu does, we know when the flu will end, when will the Coronavirus end? The flu flourished in cold weather and dies down in warm weather, the Coronavirus, so far, hasnt, it is staying active in warmer weather.","1"
"1233907368527826944","So there’s original SARS, which is a type of coronavirus. SARS infects cells through the ACE2 receptor in hosts.","0"
"1233967485071843328","@USER Any and all deaths from Covid-19 in the USA should be on your conscience. You are a complete and total moron.","0"
"1233916519458861056","COVID-19 is now REPORTEDLY showing up in random places.  If it is indeed COVID-19 showing up at nursing homes and elementary schools yet nowhere else are we witnessing bioterror?","0"
"1233909527550025728","@USER (sarcasm alert)
The Dems found someone willing to die in the U.S. for this ""hoax"" as 45 calls it b/c we all KNOW that the COVID-19 is just a ""HOAX"" to harm Trump. 
Please vote blue, no matter who!
We need to get rid of this hoax president!","0"
"1233939938183405568","@USER Coronavirus is a virus that circulates every year and is consistent with the common cold. The ""new"" Coronavirus has qualities about it that make it more deadly in patients at risk (elderly, smokers, etc.). Not a new disease.","0"
"1233990663340847104","coronavirus is caused by eating ass, pass it on","0"
"1233941868599283712","@USER There is no mention of the findings of Prof. Francis Boyle, author of the US Biological Weapons Act of 1989, who states emphatically that #Coronavirus is most definitely a Bio Weapon created in a Lab! Mike Adams (HTTPURL Health Ranger, agrees with his analysis.","1"
"1233932807803674624","Coronavirus: First case of Covid-19 confirmed in the Republic of Ireland  (via @USER there might be more #covid19 #Coronavid19  HTTPURL","0"
"1233928661063151616","The fact that every media outlet is not focused tonight on the shit show handling of the Covid-19 outbreak is very distressing to me. Primary results can wait. Lives are on the line. We have an extremely evil and mentally incompetent man in the White House. #SouthCarolinaPrimary","0"
"1233915555410636800","@USER @USER Hon, the Coronavirus is patented. See Google Patents. If there is a patent - there is likely already a vaccine. If they know how to make it - they know how to kill it. HTTPURL","1"
"1233961447962492928","@USER @USER @USER @USER There’s still an article on info wars website about it. It says Indian researchers, but no names. Coronavirus is also responding to treatment using HIV medications.","0"
"1233918788850114560","CORONAVIRUS IS JUST THE TIP OF THE ICEBERG IN THE WAR AGAINST US 
HTTPURL","0"
"1233978816881520640","@USER Both sidesing this is journalistic malpractice. The Coronavirus failed response has literally caused a community-acquired outbreak, versus the exposure of two healthcare workers.","0"
"1233961504380194816","@USER @USER climate change can increase the spread of certain diseases. maybe not coronavirus but there are definitely some diseases which thrive better in warmer climates and if global temperatures keep on rising we can expect a lot more of those diseases.","0"
"1233950148444774400","Coronavirus Wipes $5 Trillion Off Global Stocks As It Spreads To New Countries HTTPURL","0"
"1233984632858660864","protect us all from a deployment designed to destroy life in the form of the Corona Virus, A.K.A. COVID-19! I'm not signing up for any VACCINES! 5G is COVID-19!c There is no CORONAS VIRUS! Just a signal that comes through our WIFI or cable signal  to implement fear upon all-","0"
"1233937713675501568","Coronavirus eats man... 
Introverts inherit the earth.","0"
"1233953856905711616","Coronavirus has a 98% survival rate. The flu is more dangerous. Stop the stupidity in the American Stock Exchange HTTPURL","0"
"1233918189416984576","So..just curious.  If Coronavirus is transmitted by contact; why is it even a point that “receiving in the hand” is going to be somehow different than “receiving on the tongue” (even assuming you believe that the Eucharist would transmit disease, which I don’t).","1"
"1233945916106776576","The coronavirus can only cause physical harm. There should be greater fear in regards to those things and situations which could cause the loss of your soul for all eternity. These things are too numerous to count - it could be called a 'pandemic' of the acceptance of sin.","0"
"1233962248453804032","Coronavirus: Latest patient was first to be infected in UK HTTPURL","0"
"1233955447406649344","แถมด้วยข้อมูลที่อธิบายข้อความข้างต้นที่อาจกำกวม Experts have pointed out that the novel coronavirus disease (COVID-19) is a self-limited disease, which refers to some special virus infections and autoimmune diseases that can be cured through one's own immune regulation, (ต่อ)","0"
"1233969281198690304","Coronavirus has spread to a number of countries around the world – and of course, African countries are at risk. Burtram Fielding explains what can be done to ensure the risks remain minimal.
#Podcast 🎧 HTTPURL","0"
"1233907002268684288","@USER I wonder if corona virus can be spread through package delivery. Doesn’t it stay on surfaces for a week?","0"
"1233953531188699136","Coronavirus is actually a mod ting..This needs stop ASAP smh..","0"
"1233986027296976896","Coronavirus is spreading its wings and it 43 countries are affected . No one know the exact account of affected people. Is it going in the similar direction of 1918  Spanish flu pandemic which killed 50 million people ? For the time being , Stop shaking hands and adopt Namaste","0"
"1233916064053915648","EVIDENCE #1  shows the Coronavirus is a ""Cellular Telephone Disease""  The CT scan of patients having Radiation Induced Lung injury (Right) and compare them with the CT scan of patients infected with the Covid2019 disease (Left) will tell you why ALERTS were made! HTTPURL","0"
"1233934900371156992","Since @USER doesn't know it, a ""hoax"" is a humorous or malicious deception.
Climate change, Russian interference, impeachment, and now coronavirus are not hoaxes.
Stable genius, the voter fraud commission, and ""president"" Trump are.
#TrumpVirus
#Impeachedforlife","0"
"1233992640594677760","Some Southern California Catholic churches alter communion services amid coronavirus concerns HTTPURL","1"
"1233917253025845248","Helpful thread on how long coronavirus lives on surfaces, and how higher humidity can help prevent transmission. HTTPURL","1"
"1233930733724618752","Coronavirus May Lead to 'Mass Homeschooling' HTTPURL HTTPURL","0"
"1233971706966007808","“We consider this holy shrine to be a place of healing. That means people should come here to heal from spiritual and physical diseases.” HTTPURL","0"
"1233983491215224832","@USER Coronavirus is not a virus. It is a reaction to 5 G radiation. China is #1 in 5G usage.  Iran is #2 in 5G usage,  and all cruise lines use 5G technology.  These are the epicenters of coronavirus. THEYRE going to exterminate us with 5G","1"
"1233941709047791616","@USER @USER @USER Ebola was not a pandemic. It was containable and contained. There were NO ""community spread"" cases of Ebola in the US.

The Ebola ""scare"" was a creation of the Republican party during the 2014 election season.

The Coronavirus is a pandemic.","0"
"1233941978112544768","There is no mention of the findings of Prof. Francis Boyle, author of  the US Biological Weapons Act of 1989, who states emphatically that #Coronavirus is most definitely a Bio Weapon created in a Lab! Mike Adams (HTTPURL Health Ranger, agrees with his analysis. HTTPURL","1"
"1233943518793490432","@USER He’s saying the Democrats using Coronavirus as a weapon is a hoax. Not the disease but the Dems using it as a weapon.","0"
"1233986544060555264","Magu may be comical but his submission that coronavirus is a biological weapon may not be far from the truth. The stories are adding up. Every biological weapon naturally has a ready solution, when will they release the antidote? Or they want to wipe out more? HTTPURL","0"
"1233923192168816640","@USER Russia shares a border with China.  Of course there are victims of Covid-19 in Russia.  Putin has ordered a shutdown on release of information.","0"
"1233946468458926080","@USER Thought on the plausible coronavirus as a bio weapon:
If it was designed as a bio weapon then it was engineered with a specific function and a target population
A grenade is designed with a very different purpose than a nuclear bomb
I have my own theory but like to hear others","1"
"1233991917383213056","@USER Don't be dumb. coronavirus is a family of viruses.  They're not all the same. Some cause the common cold and humans have some immunity to.  This one is new, which is why they call it a ""novel coronavirus"" (check the dictionary for ""novel"" if you are unfamiliar)","0"
"1233931758527107072","@USER @USER nah. A biological warfare agent would kill 99% of its victims, not 2% like the corona virus. This is a naturally occurring virus.","1"
"1233937739839463424","@USER It's been over a month now for the Covid-19. China should exert all efforts to find the antidote for this virus. They created the virus. They should have an antidote. The US is asking China to let them enter ground zero but they refused. How many more lives will be at staked?","1"
"1233982170378555392","In short: Thailand has viral Pneumonia outbreaks when either NH or SH strains can survive in warm climes.

Thailand is currently having a viral Pneumonia outbreak. IT could be from a normal NH flu strain driven by seasonality of NH transmission sources. 

Could also be #COVID19 HTTPURL","0"
"1233932069794746368","I know where the United States government can get 10's of billions of dollars to pay for the COVID-19 program, the military budget of $934B.","0"
"1233978182287519744","True peace is not the absence of problems but THE PRESENCE OF GOD IN YOUR PROBLEMS. Have a Christ-filled life ahead and be assured GOD IS WITH YOU ALWAYS. No harm will ever come upon you. Blessings.

HTTPURL #God #coronavirus #Blessings HTTPURL","0"
"1233940874381463552","If the Coronavirus will die in hot, humid, sunny air, why not lock a patient in a room that is hot, humid and has UV light?
Thanks,
C. Berger","1"
"1233973310406324224","The novel coronavirus pneumonia in the United States and Japan is very serious. Neither government has detected or set the high standards of detection, causing a very small number of false infections. In fact, the number of infected persons in two countries is very, very high.","0"
"1233992417847672832","Coronavirus could survive up to 9 days outside the body, study says HTTPURL","0"
"1233910409079468032","Coronavirus Effect on Global Warming and Global Warming Impact on Pandem... HTTPURL via @USER","0"
"1233937746084990976","Coronavirus is spreading through communities on the West Coast.
HTTPURL","0"
"1233979753872461824","Coronavirus could survive up to 9 days outside the body, study says HTTPURL via @USER","0"
"1233908191920115712","Some churches have stopped distributing wine as part of Holy Communion due to Coronavirus. The panic is increasing.  Unbelievable","1"
